"elastyczny	m	1	1	1	-3.6"
"poker	c	0	0	0	-1.0"
"trzecioklasista	c	1	0	-2	-1.0"
"doĹ›wiadczyÄ‡	c	1	1	0	-4.7"
"relacja	c	1	1	1	3.1"
"mikoĹ‚aj	c	0	1	0	-1.0"
"speszyÄ‡	c	1	-1	-1	-1.0"
"zadowalajÄ…cy	m	0	1	0	-0.0"
"samochĂłd	c	0	-1	0	4.3"
"ustawiaÄ‡	c	0	0	0	-1.8"
"cierpliwoĹ›Ä‡	c	1	1	1	-0.2"
"cudownie	m	0	0	0	8.1"
"ciekawski	m	1	-1	-2	-1.0"
"typowy	m	1	1	0	0.1"
"eksperyment	c	0	0	0	-4.5"
"lekkoĹ›Ä‡	c	1	1	-1	-1.3"
"lecznictwo	c	1	-1	0	-1.0"
"Ĺ›mierÄ‡	c	1	-1	-2	4.0"
"skazany	c	0	0	0	-3.5"
"elektryczny	c	0	0	0	-5.5"
"ruch	c	0	1	0	-3.3"
"trauma	c	1	1	-1	-4.9"
"mĂłj	m	0	0	0	11.1"
"internet	c	0	1	0	-0.7"
"dowĂłd	c	0	1	0	3.4"
"sypka	m	0	1	-1	-1.0"
"zegarek	c	0	-1	-1	-1.0"
"efekt	c	1	1	0	2.0"
"butla	c	0	0	0	-2.0"
"eksperymentalny	m	1	0	0	-3.0"
"koncertowo	m	1	1	2	-2.0"
"punkt	c	0	0	0	1.0"
"gĹ‚uchy	c	1	-1	1	-5.7"
"przetwĂłrstwo	c	1	1	0	-2.0"
"romans	c	1	1	-2	-1.0"
"obowiÄ…zkowo	c	0	0	0	-1.0"
"infantylny	m	1	-1	-2	-1.0"
"festyn	c	1	1	0	1.3"
"limeryk	c	1	-1	0	-1.0"
"oaza	c	0	0	0	-1.0"
"spotykaÄ‡	c	1	-1	0	6.5"
"setka	c	0	0	0	-3.0"
"katechetka	c	1	1	1	-1.0"
"hipolit	c	1	1	0	-1.0"
"spektakularny	m	1	1	1	-2.6"
"ankieta	c	0	1	0	2.3"
"biedny	c	1	1	0	2.1"
"uziemiÄ‡	c	0	0	1	-1.0"
"groziÄ‡	c	0	-1	0	-5.8"
"sukces	c	1	1	1	3.3"
"apetyt	c	1	1	1	-5.5"
"prawnik	c	1	1	0	-1.0"
"tekst	c	0	1	1	5.6"
"zatytuĹ‚owaÄ‡	c	0	0	0	-3.0"
"trwaÄ‡	c	0	1	1	0.8"
"mucha	c	0	-1	-1	-4.0"
"stabilnie	m	0	1	-1	-1.0"
"serwisowaÄ‡	c	1	1	0	-1.0"
"zĹ‚odziej	c	1	-1	0	-2.6"
"mieszanka	c	0	1	0	-2.6"
"niebezpieczny	c	1	1	2	-7.4"
"koszalin	c	1	1	0	-1.0"
"grabarz	c	1	1	-1	-1.0"
"Ĺ‚amliwy	m	1	1	0	-2.0"
"radykalnie	m	0	-1	0	-1.7"
"hodowla	c	1	1	-1	-1.0"
"elegancki	m	1	1	1	1.5"
"racjonalny	m	0	1	1	-2.1"
"przykryÄ‡	c	0	0	0	-0.5"
"styczeĹ„	c	0	1	0	1.2"
"dzieĹ‚o	c	1	1	2	9.0"
"dawny	m	0	0	1	7.0"
"zrobiÄ‡	c	1	1	0	4.6"
"kaktus	c	1	-1	0	-0.0"
"rozwaĹĽny	m	0	1	-1	-1.0"
"napÄ™dowy	c	0	0	0	-1.0"
"hanka	c	1	1	0	-1.0"
"dawno	c	0	0	-1	4.6"
"jednolity	m	0	0	0	-1.0"
"kawaĹ‚ek	c	0	-1	0	4.3"
"wniebowziÄ™ty	m	1	1	0	-0.0"
"ĹĽydowski	c	0	0	0	-4.1"
"wyĹ›mienicie	m	1	-1	2	-3.9"
"lekki	m	0	0	0	2.5"
"napiÄ…Ä‡	m	1	-1	0	-10.2"
"dziedziczyÄ‡	c	1	-1	-2	-2.6"
"wyksztaĹ‚ciÄ‡	c	1	1	0	-1.0"
"podciÄ…gaÄ‡	c	0	-1	-1	-1.0"
"lekarka	c	1	0	0	-2.0"
"Ĺ›wiÄ…teczny	c	0	0	1	1.1"
"rosyjski	c	1	-1	-1	-1.7"
"miĹ‚oĹ›niczka	c	1	1	0	-1.0"
"krzykliwy	m	1	0	0	-4.2"
"ulubiony	c	1	1	0	5.9"
"paĹ‚ac	c	1	1	0	-0.5"
"opĹ‚acalny	m	1	-1	-2	-1.0"
"podrĂłbka	c	1	1	-1	-1.0"
"fajny	m	1	-1	0	2.0"
"pech	c	1	1	0	-4.0"
"wyrĂłb	c	0	1	0	1.2"
"pstrokato	m	1	-1	-2	-1.0"
"grunt	c	0	0	0	0.2"
"stryj	c	1	1	0	0.2"
"reklama	c	0	1	0	6.4"
"wystawny	c	0	1	1	-1.0"
"dĹ‚oĹ„	c	0	-1	-1	1.9"
"mieszany	c	0	1	1	-1.0"
"dopowiedzieÄ‡	c	1	-1	0	-1.0"
"wpis	c	0	0	0	-2.0"
"cofnÄ…Ä‡	c	1	1	1	-7.5"
"udomowiÄ‡	c	1	-1	0	-1.0"
"zawieraÄ‡	c	0	0	0	-0.3"
"pieczenie	c	0	1	2	-4.6"
"kutas	c	0	1	0	-1.0"
"dziaĹ‚aÄ‡	c	1	1	1	1.6"
"teoretyczny	m	0	0	0	-0.8"
"kierowaÄ‡	c	0	-1	1	4.4"
"trĂłjkÄ…t	c	0	0	0	-2.0"
"seans	c	1	-1	0	-1.0"
"Ĺ‚atwoĹ›Ä‡	c	1	1	1	-2.5"
"Ĺ›wiÄ™ciÄ‡	m	0	0	0	-1.0"
"dodatek	c	1	-1	0	-1.0"
"czekolada	c	0	1	-1	-2.6"
"podawaÄ‡	c	0	-1	0	0.2"
"giÄ™tki	m	1	-1	-1	-2.0"
"parÄ™	c	0	0	0	3.7"
"nadmierny	c	1	-1	-1	-7.5"
"dziewiczy	m	0	0	0	-2.0"
"zajÄ…Ä‡	c	0	1	1	7.2"
"zrogowacieÄ‡	m	1	0	-1	-1.0"
"entuzjastyczny	m	1	1	2	-0.0"
"utalentowany	m	1	1	-2	1.5"
"wÄ™glowy	c	1	1	0	-2.6"
"przytĹ‚aczajÄ…co	m	1	-1	-1	-1.0"
"taka	m	0	0	0	-0.2"
"ignorancja	c	1	-1	-1	-2.0"
"potÄ™ĹĽny	m	1	1	-2	-1.3"
"wodnisty	m	0	-1	0	-1.0"
"naruszalny	m	0	0	1	-1.0"
"serdeczny	c	1	1	1	5.6"
"Ĺ›wiatowy	m	1	-1	0	-1.0"
"piÄ™knie	m	1	1	1	10.3"
"wilgotny	m	0	-1	1	-0.6"
"pozytywnie	m	1	1	0	-2.3"
"oniemiaÄ‡	m	1	1	-1	-1.0"
"repertuar	c	0	0	0	0.4"
"porywczo	m	1	-1	-1	-1.0"
"syndykat	c	1	-1	1	-1.0"
"popis	c	0	0	0	-0.0"
"projektor	c	1	-1	-1	-1.0"
"cytra	c	1	1	-1	-1.0"
"dorosnÄ…Ä‡	m	1	-1	-2	-3.6"
"wina	c	1	0	0	-2.5"
"sala	c	1	-1	0	3.6"
"wĹ›ciec	m	1	-1	0	-2.5"
"wprawiÄ‡	c	1	1	1	-1.0"
"inicjowaÄ‡	c	0	-1	0	0.5"
"komiczny	m	0	0	-2	-0.5"
"dojmujÄ…co	m	1	-1	-1	-3.0"
"podĹ‚amaÄ‡	c	1	1	1	-1.0"
"wybaczalny	m	0	0	0	-1.0"
"kufer	c	1	-1	-1	-1.0"
"specyficzny	m	0	0	0	-3.2"
"adresat	c	0	1	0	3.1"
"medytacja	c	1	1	0	-1.0"
"odrĂłĹĽnialny	m	0	0	0	-1.0"
"perwersyjny	c	1	-1	1	-1.6"
"niewÄ…tpliwy	c	1	1	2	2.3"
"znacznie	c	0	0	0	0.4"
"kolejny	m	0	1	0	3.2"
"dostawiÄ‡	c	0	1	1	-0.0"
"japoĹ„ski	m	1	1	1	-0.5"
"wieĹ›	c	0	1	0	1.4"
"poniedziaĹ‚ek	c	0	0	0	-0.2"
"rehabilitacja	c	0	0	0	-6.6"
"obco	m	1	-1	-1	-1.0"
"dalekosiÄ™ĹĽny	m	0	0	0	-2.0"
"wybrany	c	0	0	0	-0.0"
"literalnie	m	0	0	0	-1.0"
"szwajcaria	c	1	1	0	-1.0"
"odzyskaÄ‡	c	1	-1	0	-0.6"
"podwĂłjny	c	1	-1	0	-0.9"
"trÄ…dzik	c	1	-1	0	-1.0"
"sukienka	c	0	0	0	-1.6"
"zalecaÄ‡	c	0	-1	0	-5.1"
"ciÄ…ĹĽ	c	1	1	0	-1.0"
"dowĂłdca	c	0	1	0	-1.6"
"krzesĹ‚o	c	1	1	0	-1.0"
"wysoki	m	0	0	0	4.8"
"Ĺ›rednio	m	1	1	2	-5.6"
"przymiot	c	1	-1	0	-0.0"
"kontroler	c	1	1	0	-1.0"
"wysoko	m	0	0	0	4.4"
"merkel	c	1	1	0	-1.0"
"dosĹ‚ownie	c	0	-1	1	-3.7"
"ĹĽywy	m	1	1	0	3.9"
"Ĺ‚acny	m	0	0	0	-1.0"
"czepialska	m	1	1	0	-1.0"
"ksiÄ™gowoĹ›Ä‡	c	0	0	0	-1.0"
"pojÄ™Ä‡	c	1	1	0	-1.0"
"genialny	m	1	1	0	2.5"
"maciupki	m	1	1	-1	-1.0"
"innowacyjny	m	1	1	0	-0.0"
"czepialski	m	1	-1	-1	-1.0"
"oblÄ™ĹĽony	c	0	-1	0	-1.0"
"apteka	c	0	0	0	-0.3"
"prawda	c	1	1	1	6.3"
"bomba	c	1	1	0	-2.4"
"uczestnik	c	0	0	0	1.9"
"zabawnie	c	1	1	0	-2.0"
"rĂłwnomierny	c	0	0	1	-1.0"
"urokliwy	m	1	1	1	-1.0"
"osiÄ…gniÄ™cie	c	0	0	-1	2.8"
"republika	c	1	1	0	-4.0"
"zmusiÄ‡	c	1	0	0	-4.1"
"prezerwatywa	c	0	1	2	-1.0"
"banalnie	m	1	-1	-1	-1.0"
"zapas	c	0	1	0	-2.0"
"reguĹ‚a	c	0	0	0	-0.9"
"tryb	c	0	0	0	-6.3"
"moĹĽliwoĹ›Ä‡	c	1	-1	1	3.4"
"Ĺ‚Ä…cznik	c	1	1	1	-1.0"
"Ĺ›mieszny	m	1	-1	-1	2.7"
"zastanowiÄ‡	c	1	1	1	-2.9"
"monogamista	c	1	1	1	-1.0"
"sportowy	m	0	0	0	1.0"
"wĂłzek	c	1	1	0	-1.8"
"marnie	m	1	-1	-2	-2.6"
"ocaliÄ‡	c	1	1	1	1.9"
"ulegĹ‚y	c	1	-1	-1	-1.0"
"umiejÄ™tnoĹ›Ä‡	c	1	1	1	4.0"
"oryginalny	m	1	1	2	0.8"
"prĂłbka	c	0	0	0	-2.0"
"podĹ‚uĹĽny	m	0	0	0	-0.0"
"spory	c	1	1	0	2.9"
"ubiÄ‡	m	1	1	0	-1.0"
"zajmowaÄ‡	m	0	1	0	3.5"
"sport	c	1	1	2	3.1"
"zaczÄ…Ä‡	c	1	1	0	3.6"
"ksiÄ…ĹĽka	c	0	0	0	3.7"
"wÄ…tek	c	1	1	0	-2.1"
"rada	c	0	0	0	2.4"
"dĹ‚ugotrwaĹ‚y	m	0	0	0	-6.1"
"wypoĹĽyczyÄ‡	c	0	0	0	-2.0"
"rozgrywaÄ‡	c	0	1	0	-4.3"
"kolumna	c	0	0	0	-3.6"
"porzÄ…dny	m	1	1	1	1.5"
"mĹ‚odzieĹĽ	c	1	1	1	4.1"
"broĹ„	c	1	-1	-1	0.9"
"naroĹĽnik	c	1	1	0	-1.0"
"rady	c	1	1	0	-1.0"
"zachowaÄ‡	c	0	0	0	5.1"
"warszawski	m	1	0	0	-1.2"
"solipsystyczny	m	0	1	0	-1.0"
"august	c	0	1	0	-4.0"
"czoĹ‚Ăłwka	c	1	1	0	-4.0"
"atrapa	c	1	1	1	-1.0"
"posmak	c	1	-1	0	-3.0"
"kroĹ›no	c	0	1	0	-1.0"
"opakowaÄ‡	c	0	1	1	-1.0"
"terapeuta	c	0	1	0	-4.2"
"kandydat	c	1	1	0	-4.0"
"zaciÄ…Ä‡	m	1	-1	0	-2.0"
"prosperowaÄ‡	c	0	1	-1	-0.0"
"powiedzieÄ‡	c	1	1	0	5.1"
"ociÄ™ĹĽale	m	1	-1	-1	-1.0"
"opĂłĹşniÄ‡	c	0	-1	0	-3.0"
"bezbolesny	m	1	1	0	-5.5"
"reformatorski	m	1	1	1	-1.0"
"zdobiÄ‡	c	1	-1	-1	0.5"
"dawaÄ‡	c	1	1	0	4.1"
"niegrzeczny	c	1	-1	-2	0.3"
"wypaĹ›Ä‡	m	1	1	0	-3.8"
"grzeczny	m	1	1	1	3.1"
"odczuwaÄ‡	c	1	-1	0	-2.1"
"prokurent	c	0	1	0	-1.0"
"drogo	c	1	1	-1	-1.0"
"drogi	c	1	1	0	3.3"
"metaliczny	c	1	1	0	-2.0"
"ambicja	c	1	1	-1	-1.5"
"tortownica	c	0	1	0	-1.0"
"Ĺ‚ysy	c	0	-1	0	1.5"
"droga	m	1	1	0	4.4"
"klimat	c	1	1	1	5.0"
"pretekst	c	1	-1	-1	-4.4"
"sĹ‚awa	c	1	1	0	4.3"
"pole	c	0	1	0	2.1"
"wiÄ™zieĹ„	c	1	1	0	-4.0"
"zaspokoiÄ‡	c	1	-1	0	3.5"
"gubiÄ‡	c	1	-1	-1	-3.4"
"wietrznie	m	1	-1	0	-1.0"
"ludny	m	1	1	0	-1.0"
"wiec	c	1	1	0	-1.0"
"wraĹĽliwy	m	1	1	-2	-0.4"
"caĹ‚oĹ›Ä‡	c	0	-1	0	1.5"
"grono	c	0	0	0	1.0"
"wzajemny	m	0	1	0	-1.2"
"ciÄ…g	c	0	0	0	1.5"
"tworzyÄ‡	c	0	0	0	2.3"
"chudy	m	1	-1	-1	-4.2"
"pierwowzĂłr	c	1	-1	-2	-2.0"
"perfidny	m	1	-1	-2	-1.0"
"spotkaÄ‡	c	1	-1	0	5.4"
"ĹĽywioĹ‚owy	m	1	-1	1	-4.4"
"nerwica	c	0	0	0	-6.8"
"opĂłr	c	1	1	0	-4.2"
"wÄ™gieĹ‚	c	1	-1	0	-1.0"
"nizina	c	0	1	0	-1.0"
"niektĂłry	c	0	0	0	-1.6"
"wydarzenie	c	1	1	-1	-2.1"
"wstydliwy	c	1	-1	-2	-3.5"
"klika	c	1	-1	0	-1.0"
"osiÄ…gaÄ‡	c	0	0	0	-3.5"
"oznakowaÄ‡	c	0	0	-2	-0.0"
"odporny	m	1	1	2	-4.7"
"torba	c	0	-1	0	1.4"
"sytuacja	c	0	1	0	0.8"
"kompetentny	m	1	1	1	-0.0"
"kameralnie	m	1	1	1	-1.0"
"minister	c	1	1	1	0.6"
"wysportowany	m	1	1	-2	-1.0"
"nieprawdziwy	c	1	1	2	-2.6"
"zrozumieÄ‡	c	1	1	1	0.9"
"masaĹĽ	c	1	-1	0	-5.0"
"kolor	c	0	1	2	5.8"
"nieprzerwany	c	0	0	0	-2.0"
"zmyĹ›liÄ‡	c	1	1	0	-2.6"
"morski	c	0	0	2	-3.4"
"poszukiwany	c	1	1	-1	0.5"
"alternatywny	m	1	1	0	-3.9"
"liczny	m	1	-1	-1	0.6"
"bajecznie	m	1	1	2	-0.0"
"rzadki	m	1	1	0	-1.9"
"izrael	c	1	1	0	-1.0"
"winko	c	1	1	0	-1.0"
"moralny	m	1	-1	1	-0.5"
"zwiÄ…zek	c	1	1	1	-0.4"
"identyczny	m	1	1	1	-3.0"
"nieprawdopodobny	m	1	0	0	-1.5"
"swobodny	m	0	1	1	-1.6"
"caĹ‚kowity	m	0	-1	0	-1.9"
"ĹĽartobliwy	c	1	-1	0	3.9"
"ociepliÄ‡	c	0	0	0	-0.0"
"solidny	m	0	0	0	-0.4"
"stewardesa	c	0	0	0	-1.0"
"specjalista	c	0	0	1	-1.7"
"ojciec	c	0	-1	0	5.4"
"gĹ‚oĹ›no	c	1	-1	-1	0.4"
"kontynuacja	c	0	1	0	-1.0"
"tĹ‚usty	m	1	1	0	0.4"
"zrozpaczony	m	1	-1	1	-0.8"
"luksus	c	1	1	2	0.3"
"gĹ‚oĹ›ny	m	0	-1	-2	-1.2"
"jeĹ›Ä‡	c	0	1	0	2.5"
"sprawca	c	1	0	-2	-3.4"
"przekraczaÄ‡	c	0	0	0	-1.8"
"obiekt	c	0	0	0	6.3"
"miary	c	1	1	0	-1.0"
"gawÄ™dziarski	m	0	0	0	-1.0"
"fermentowaÄ‡	c	1	0	0	-1.0"
"oczywiĹ›cie	m	1	1	0	6.6"
"wykres	c	1	1	0	-3.6"
"ruszyÄ‡	c	0	1	0	-2.9"
"wilhelm	c	1	1	0	-1.0"
"podejmowaÄ‡	c	0	1	0	-2.3"
"umieĹ›ciÄ‡	c	0	0	0	-1.8"
"transcendentalny	m	0	1	0	-1.0"
"zdenerwowaÄ‡	c	1	-1	1	-5.1"
"wydĹ‚uĹĽyÄ‡	c	1	-1	-1	-2.0"
"akademik	c	1	1	1	-2.2"
"trudno	c	1	1	0	3.9"
"wyjĹ›Ä‡	c	0	0	0	0.3"
"wykluczyÄ‡	c	1	1	1	-4.4"
"ciaĹ‚o	c	0	1	0	3.3"
"jednakowy	m	0	1	0	-1.2"
"dostosowaÄ‡	c	0	1	0	-2.4"
"kukĹ‚a	c	1	1	-2	-1.0"
"mebel	c	1	0	0	1.9"
"ustrĂłj	c	1	-1	0	-5.9"
"bezpowrotnie	c	1	-1	0	-6.0"
"dziwaczny	m	1	-1	-1	-3.6"
"dyrektor	c	1	1	1	4.5"
"ziemski	m	0	1	1	1.3"
"aspoĹ‚eczny	m	1	1	-2	-3.0"
"kuba	c	1	1	0	-1.0"
"ostro	m	1	-1	-1	-5.8"
"powĂłd	c	0	-1	0	-0.5"
"bystry	m	0	-1	-2	-2.4"
"autoryzowaÄ‡	c	1	1	1	-1.0"
"rama	c	0	0	0	-0.3"
"robiony	c	0	0	0	0.5"
"metodyczny	m	0	0	1	-1.0"
"uwzglÄ™dniaÄ‡	c	0	0	0	1.0"
"rozmawiaÄ‡	c	1	1	-2	0.5"
"anachroniczny	m	1	-1	0	-1.0"
"ciekawie	c	1	1	1	-2.8"
"pijak	c	1	-1	0	0.5"
"prezydent	c	0	1	2	5.0"
"ĹĽÄ…dny	c	1	1	1	-2.9"
"endecki	m	0	0	0	-1.0"
"przesadnia	m	1	-1	-1	-4.0"
"przymus	c	0	-1	0	-2.9"
"bezmyĹ›lnie	m	1	-1	-1	-1.0"
"kilo	c	0	1	1	-1.0"
"koncepcja	c	0	1	0	-1.9"
"zakochany	m	1	1	0	-3.3"
"pomocnik	c	0	0	0	-3.4"
"awans	c	0	-1	0	-4.3"
"upewniÄ‡	c	1	1	2	-2.8"
"naturalnie	m	1	1	0	-2.1"
"okreĹ›liÄ‡	c	0	0	0	-1.9"
"bramka	c	0	0	0	-6.2"
"perspektywa	c	0	0	0	1.1"
"wyspa	c	0	1	0	3.4"
"mieszkaniec	c	0	-1	0	2.9"
"turystyczny	m	0	1	0	3.4"
"bliĹşniak	c	1	-1	0	-2.0"
"zatrudniÄ‡	c	0	-1	0	-3.5"
"litera	c	0	0	0	2.0"
"bujny	m	1	1	1	0.5"
"fajniutki	m	1	1	0	-1.0"
"blok	c	0	0	0	-3.5"
"dogodny	m	1	1	1	-5.0"
"przyzwyczaiÄ‡	c	1	-1	-1	-4.1"
"real	c	0	0	0	0.5"
"konkretnie	m	0	0	0	-4.6"
"neutralny	m	1	1	0	-1.0"
"lada	c	1	1	1	-1.5"
"przydroĹĽny	c	1	1	0	-0.5"
"kupowaÄ‡	c	1	0	0	0.5"
"poĹ‚Ä…czyÄ‡	c	0	0	0	1.4"
"puchaty	c	1	1	0	-1.0"
"wydaÄ‡	c	0	0	0	1.6"
"atrakcyjny	m	1	1	1	1.7"
"ĹĽyzny	m	0	0	0	-1.0"
"opole	c	0	0	0	-0.6"
"przypominaÄ‡	c	1	1	0	2.6"
"suma	c	0	0	0	1.6"
"praktyka	c	1	-1	0	0.0"
"samiec	c	1	1	0	-1.0"
"niezaleĹĽny	c	1	1	0	-0.1"
"ĹĽargon	c	1	0	0	-1.0"
"aktor	c	0	1	2	2.1"
"sĹ‚oĹ„ce	c	1	-1	-1	6.3"
"odrobina	c	1	1	0	-0.4"
"awangardowy	m	1	-1	-1	1.0"
"napotkaÄ‡	c	0	1	1	-2.4"
"czysty	m	0	1	-1	10.8"
"przytulny	m	1	1	2	2.0"
"kula	c	0	-1	0	-1.5"
"wĹ‚aĹ›ciciel	c	0	1	2	5.8"
"zaopatrzyÄ‡	c	0	1	0	-0.6"
"ciÄ™ĹĽko	m	1	1	0	-1.6"
"biuro	c	0	1	0	0.8"
"przeszkoda	c	0	1	0	1.5"
"tylny	c	1	1	0	-5.5"
"wspaniaĹ‚y	m	1	1	2	12.4"
"prymitywny	c	1	-1	-2	-2.6"
"zaniepokoiÄ‡	c	1	-1	0	-2.9"
"bĹ‚otnisty	m	0	-1	-1	-1.0"
"wĹ‚aĹ›ciwie	c	1	0	-2	4.6"
"kania	c	1	0	0	-1.0"
"miara	c	0	0	0	1.9"
"woleÄ‡	c	0	0	0	2.6"
"folgowaÄ‡	c	0	-1	0	-1.0"
"instynktowny	m	1	-1	0	-2.0"
"teoria	c	0	0	0	-0.9"
"chĹ‚opiÄ™cy	c	0	1	1	-2.0"
"intelektualnie	m	1	1	0	-1.0"
"sprzyjaÄ‡	m	1	0	0	-2.0"
"industrialny	m	0	0	1	-1.0"
"suchy	m	1	1	2	-1.9"
"piÄ…tek	c	0	0	0	-1.7"
"gwaĹ‚ciÄ‡	c	0	-1	1	-0.5"
"przygoda	c	0	-1	-1	0.2"
"ameryka	c	1	1	0	-1.0"
"lukratywny	c	1	1	1	-1.0"
"nieszczÄ™Ĺ›cie	c	1	-1	0	-0.8"
"efektowny	m	1	1	2	-1.0"
"praca	c	0	0	0	6.8"
"pancerny	m	1	-1	0	-1.6"
"wiza	c	1	-1	-1	-2.4"
"przyjacielski	m	1	-1	2	-3.0"
"bezrobotny	c	1	0	0	-4.6"
"nowoczesny	m	1	-1	-1	-0.5"
"zmartwienie	c	1	0	0	-4.2"
"ekscentryczny	m	1	-1	-1	-1.0"
"identyfikowaÄ‡	c	0	0	0	0.7"
"banalny	m	1	-1	-1	-1.5"
"odwiedzaÄ‡	c	0	-1	0	1.9"
"owocny	m	1	-1	1	-2.0"
"malowaÄ‡	c	0	1	1	8.0"
"wspomnieÄ‡	c	1	1	1	3.3"
"zdyszany	m	1	1	0	-2.6"
"udzielaÄ‡	c	0	0	0	-3.5"
"zĹ‚oty	c	1	-1	0	6.6"
"poĹ‚owa	c	0	0	0	0.9"
"kaĹ‚uĹĽa	c	0	-1	-1	-3.6"
"utylitarny	m	0	0	0	4.1"
"znajomy	m	1	1	0	4.3"
"przepchnÄ…Ä‡	c	1	0	-1	-1.0"
"sĹ‚uszny	c	0	1	0	-0.3"
"spokojnie	m	1	1	1	-3.5"
"prestiĹĽowy	c	1	1	0	-3.2"
"recepta	c	0	1	0	-3.6"
"chwila	c	1	0	-1	2.8"
"sprytny	c	1	1	0	-1.0"
"ryzykowny	m	1	1	1	-2.3"
"przytĹ‚aczaÄ‡	m	1	-1	-1	-0.0"
"znajomo	m	1	1	1	-1.0"
"obciÄ…ĹĽyÄ‡	c	1	-1	2	-5.4"
"kurhan	c	1	1	0	-1.0"
"wydajnoĹ›Ä‡	c	0	1	0	-3.0"
"gildia	c	0	0	0	-1.0"
"kultowy	m	0	0	0	0.5"
"porywajÄ…cy	c	1	1	1	-0.6"
"zstÄ™pny	c	1	-1	-1	-1.0"
"wiek	c	0	0	0	-2.1"
"pĹ‚ynny	m	0	0	0	1.9"
"odkrywczy	m	1	1	2	1.0"
"ktĂłryĹ›	c	0	0	0	-0.1"
"rozlec	m	0	0	0	-5.0"
"niedawno	c	1	-1	0	0.8"
"postanowiÄ‡	c	0	0	0	5.5"
"wiosennie	m	0	1	0	-1.0"
"nĂłĹĽka	c	0	-1	0	0.5"
"przedstawiÄ‡	c	0	1	0	2.9"
"operator	c	0	1	0	-3.6"
"wiecy	c	1	1	0	-1.0"
"przesÄ…dny	c	1	-1	0	-1.0"
"przewoziÄ‡	c	0	0	0	-2.0"
"zagĹ‚Ä™bie	c	1	1	0	-3.6"
"istnieÄ‡	c	1	1	2	2.2"
"wstrzÄ…s	c	1	-1	0	-5.7"
"bohater	c	1	-1	-1	3.1"
"staro	m	1	1	0	-2.0"
"wiecznoĹ›Ä‡	c	1	-1	0	-1.3"
"postaÄ‡	c	1	1	1	2.0"
"poduszka	c	1	1	0	-4.2"
"przystÄ™pny	m	1	1	1	-0.5"
"szczÄ™Ĺ›liwy	m	1	1	1	5.3"
"obojÄ™tnie	m	0	1	0	-4.8"
"wyrok	c	0	1	0	-7.8"
"stary	c	1	0	0	5.6"
"zjadliwy	m	1	1	1	-3.6"
"karciÄ‡	c	1	-1	0	-1.0"
"liberalny	m	1	1	-2	-1.0"
"pogorszyÄ‡	c	1	1	0	-4.0"
"czÄ™sto	m	1	-1	0	-1.0"
"uĹĽytkowaÄ‡	c	0	0	0	2.1"
"suczy	c	1	-1	-1	-1.0"
"gĹ‚upio	m	1	-1	-1	-2.2"
"architekta	c	1	1	0	1.8"
"garnitur	c	0	1	0	5.1"
"czÄ™sty	m	1	-1	0	-3.6"
"certyfikat	c	0	1	0	-3.0"
"transformowaÄ‡	c	0	0	0	-1.0"
"epilog	c	1	1	0	-1.0"
"lufa	c	0	-1	0	-2.6"
"uzupeĹ‚niÄ‡	c	0	-1	0	-3.2"
"zastrzeĹĽenie	c	1	1	0	-1.4"
"adopcja	c	0	1	0	-0.0"
"nienormalny	c	1	-1	-2	-3.0"
"przestrzegaÄ‡	c	1	1	0	-3.0"
"rozgarniÄ™ty	m	1	1	1	-1.0"
"chwytliwy	m	1	1	2	-1.0"
"kontrastowy	m	0	0	0	1.5"
"miĹ‚oĹ›Ä‡	c	1	0	0	7.8"
"troszkÄ™	m	0	0	-1	2.8"
"szarawy	c	0	0	0	-1.0"
"zdechnÄ…Ä‡	m	1	-1	-2	-1.0"
"walka	c	1	1	1	1.0"
"karaÄ‡	c	1	-1	-1	-3.6"
"Ĺ›ciana	c	0	1	1	2.8"
"liniowy	c	0	0	0	-1.0"
"poglÄ…d	c	1	-1	2	0.8"
"dostatecznie	c	0	0	0	-2.4"
"altana	c	0	1	0	-1.0"
"zjadaÄ‡	c	0	-1	0	-2.8"
"identycznie	m	0	0	0	-1.0"
"prawy	c	1	1	0	-1.0"
"film	c	0	0	1	5.4"
"gĹ‚owa	c	1	1	-1	2.0"
"bojowo	m	0	0	0	-1.0"
"aktorka	c	1	1	0	-2.3"
"interwencja	c	1	-1	-1	-6.1"
"zaĹ‚oga	c	1	-1	0	-2.7"
"dziedziczny	c	1	-1	0	-3.4"
"cicho	m	1	0	0	-1.9"
"podmiejski	c	0	1	0	-2.0"
"powszechny	m	0	0	0	-1.2"
"nienaturalnie	c	1	-1	0	-1.0"
"wynalazek	c	1	-1	0	-1.0"
"trasa	c	0	0	0	0.6"
"rozmowny	m	1	1	-1	-1.0"
"religia	c	1	1	0	0.8"
"bezwarunkowo	m	0	1	1	1.5"
"ukryÄ‡	c	1	1	0	0.9"
"bezpĹ‚ciowy	m	1	-1	-1	-1.0"
"nakĹ‚adaÄ‡	c	0	0	0	-4.1"
"gran	c	0	0	0	-1.0"
"cichy	m	1	1	-1	0.2"
"zdumiewajÄ…cy	m	1	1	0	-0.6"
"przenosiÄ‡	c	0	0	0	-1.7"
"troskliwy	m	1	1	2	2.9"
"zamkniÄ™ty	c	0	0	0	-2.2"
"symbol	c	0	0	0	4.3"
"propozycja	c	1	1	-1	0.0"
"przydatny	m	1	1	2	-1.7"
"ewangelia	c	0	0	0	-0.9"
"mocowaÄ‡	c	1	1	0	-0.0"
